page title	userid	timestamp
Game of Thrones	1808194	2014-10-30T20:00:35Z
Game of Thrones	13934112	2014-10-30T19:46:28Z
Game of Thrones	6239596	2014-10-30T09:22:49Z
Game of Thrones	8260261	2014-10-29T12:38:21Z
Game of Thrones	20848921	2014-10-29T08:16:56Z
Game of Thrones	1329099	2014-10-27T16:30:21Z
Game of Thrones	1329099	2014-10-27T16:28:04Z
Game of Thrones	1329099	2014-10-27T16:23:01Z
Game of Thrones	1329099	2014-10-27T16:15:20Z
Game of Thrones	1329099	2014-10-27T16:07:58Z
Game of Thrones	1329099	2014-10-27T16:05:12Z
Game of Thrones	359256	2014-10-27T10:27:41Z
Game of Thrones	22797479	2014-10-27T09:38:08Z
Game of Thrones	359256	2014-10-18T11:34:55Z
Game of Thrones	22797479	2014-10-18T11:11:04Z
Game of Thrones	22797479	2014-10-18T11:10:11Z
Game of Thrones	22797479	2014-10-18T11:08:45Z
Game of Thrones	13478039	2014-10-18T10:35:23Z
Game of Thrones	22797479	2014-10-18T10:33:28Z
Game of Thrones	22797479	2014-10-18T10:23:38Z
Game of Thrones	14855375	2014-10-15T23:43:47Z
Game of Thrones	8260261	2014-10-15T21:46:58Z
Game of Thrones	22797479	2014-10-15T13:48:14Z
Game of Thrones	359256	2014-10-15T13:34:41Z
Game of Thrones	22797479	2014-10-15T13:33:38Z
Game of Thrones	359256	2014-10-07T11:59:26Z
Game of Thrones	3872525	2014-10-07T11:08:41Z
Game of Thrones	8260261	2014-09-27T23:49:10Z
Game of Thrones	1808194	2014-09-21T21:13:32Z
Game of Thrones	19745755	2014-09-21T19:39:35Z
Game of Thrones	19745755	2014-09-21T19:33:09Z
Game of Thrones	1594127	2014-09-19T04:28:57Z
Game of Thrones	13934112	2014-09-19T04:28:24Z
Game of Thrones	1808194	2014-09-19T03:37:21Z
Game of Thrones	13934112	2014-09-19T02:39:37Z
Game of Thrones	9021902	2014-09-13T07:11:27Z
Game of Thrones	8260261	2014-09-12T21:02:33Z
Game of Thrones	19527	2014-09-12T20:34:41Z
Game of Thrones	22442097	2014-09-12T20:10:03Z
Game of Thrones	13511889	2014-09-11T02:32:42Z
Game of Thrones	359256	2014-09-03T13:11:43Z
Game of Thrones	19527	2014-08-27T17:27:54Z
Game of Thrones	8260261	2014-08-23T19:01:13Z
Game of Thrones	8260261	2014-08-23T18:58:42Z
Game of Thrones	8260261	2014-08-23T18:54:30Z
Game of Thrones	8260261	2014-08-23T18:52:35Z
Game of Thrones	12163807	2014-08-23T18:37:55Z
Game of Thrones	12163807	2014-08-23T18:36:34Z
Game of Thrones	12163807	2014-08-23T18:34:40Z
Game of Thrones	204692	2014-08-21T20:33:11Z
Game of Thrones	204692	2014-08-21T20:32:18Z
Game of Thrones	19527	2014-08-21T03:22:36Z
Game of Thrones	1808194	2014-08-21T00:12:10Z
Game of Thrones	22276046	2014-08-21T00:11:10Z
Game of Thrones	22276046	2014-08-21T00:10:18Z
Game of Thrones	22276046	2014-08-21T00:09:41Z
Game of Thrones	8260261	2014-08-21T00:09:07Z
Game of Thrones	22276046	2014-08-21T00:08:32Z
Game of Thrones	13286072	2014-08-20T23:55:42Z
Game of Thrones	22276046	2014-08-20T23:55:33Z
Game of Thrones	170099	2014-08-20T23:52:27Z
Game of Thrones	0	2014-08-20T23:48:55Z
Game of Thrones	13286072	2014-08-20T23:42:41Z
Game of Thrones	0	2014-08-20T23:42:33Z
Game of Thrones	141159	2014-08-19T17:27:35Z
Game of Thrones	22261697	2014-08-19T17:26:41Z
Game of Thrones	8260261	2014-08-19T12:47:33Z
Game of Thrones	11687141	2014-08-19T12:25:16Z
Game of Thrones	11687141	2014-08-19T12:22:52Z
Game of Thrones	8260261	2014-08-18T22:23:26Z
Game of Thrones	14882394	2014-08-18T21:21:38Z
Game of Thrones	22252100	2014-08-18T21:15:57Z
Game of Thrones	13286072	2014-08-18T21:13:44Z
Game of Thrones	22252100	2014-08-18T21:13:25Z
Game of Thrones	359256	2014-08-18T20:45:08Z
Game of Thrones	359256	2014-08-18T20:41:49Z
Game of Thrones	295294	2014-08-18T20:07:51Z
Game of Thrones	11687141	2014-08-18T19:51:14Z
Game of Thrones	8260261	2014-08-18T15:23:03Z
Game of Thrones	359256	2014-08-18T14:53:02Z
Game of Thrones	359256	2014-08-17T11:53:51Z
Game of Thrones	7652246	2014-08-17T11:28:28Z
Game of Thrones	12864126	2014-08-16T17:41:51Z
Game of Thrones	8260261	2014-08-13T15:12:24Z
Game of Thrones	0	2014-08-13T15:09:45Z
Game of Thrones	8260261	2014-08-13T15:01:57Z
Game of Thrones	0	2014-08-13T14:49:18Z
Game of Thrones	0	2014-08-13T10:46:05Z
Game of Thrones	0	2014-08-13T10:40:33Z
Game of Thrones	1541026	2014-08-12T23:52:41Z
Game of Thrones	8334148	2014-08-12T23:41:13Z
Game of Thrones	22177761	2014-08-12T23:08:38Z
Game of Thrones	22177761	2014-08-12T23:05:36Z
Game of Thrones	22177761	2014-08-12T22:57:57Z
Game of Thrones	22177761	2014-08-12T22:55:33Z
Game of Thrones	22177761	2014-08-12T22:51:21Z
Game of Thrones	22177761	2014-08-12T22:45:12Z
Game of Thrones	0	2014-08-12T16:49:21Z
Game of Thrones	0	2014-08-12T16:47:03Z
Game of Thrones	21871097	2014-08-11T13:19:28Z
Game of Thrones	736651	2014-08-10T06:48:41Z
Game of Thrones	8260261	2014-08-10T00:10:41Z
Game of Thrones	21184023	2014-08-09T23:29:44Z
Game of Thrones	8260261	2014-08-06T11:34:14Z
Game of Thrones	4015895	2014-08-06T07:32:06Z
Game of Thrones	359256	2014-07-26T18:39:43Z
Game of Thrones	13119706	2014-07-25T22:18:55Z
Game of Thrones	8260261	2014-07-25T22:07:09Z
Game of Thrones	359256	2014-07-24T18:11:08Z
Game of Thrones	359256	2014-07-24T18:09:29Z
Game of Thrones	359256	2014-07-24T18:06:15Z
Game of Thrones	7538975	2014-07-24T12:00:53Z
Game of Thrones	8051815	2014-07-20T19:52:17Z
Game of Thrones	359256	2014-07-20T19:14:38Z
Game of Thrones	8051815	2014-07-20T19:02:19Z
Game of Thrones	335429	2014-07-13T19:07:54Z
Game of Thrones	14119537	2014-07-13T18:07:28Z
Game of Thrones	14119537	2014-07-13T18:06:24Z
Game of Thrones	8260261	2014-07-13T13:42:32Z
Game of Thrones	4385147	2014-07-13T13:26:39Z
Game of Thrones	4385147	2014-07-13T13:09:48Z
Game of Thrones	359256	2014-07-12T18:42:47Z
Game of Thrones	1808194	2014-07-12T18:10:32Z
Game of Thrones	152389	2014-07-12T05:10:22Z
Game of Thrones	8260261	2014-07-11T21:32:55Z
Game of Thrones	1808194	2014-07-11T21:16:05Z
Game of Thrones	14119537	2014-07-11T18:16:29Z
Game of Thrones	359256	2014-07-09T17:45:39Z
Game of Thrones	1227366	2014-07-09T17:37:49Z
Game of Thrones	889293	2014-07-08T18:17:37Z
Game of Thrones	8334148	2014-07-07T23:47:34Z
Game of Thrones	14119537	2014-07-07T23:32:57Z
Game of Thrones	359256	2014-07-02T12:27:14Z
Game of Thrones	11704154	2014-07-02T11:49:24Z
Game of Thrones	11916782	2014-07-01T00:49:58Z
Game of Thrones	8260261	2014-06-30T14:06:36Z
Game of Thrones	7183365	2014-06-30T13:14:50Z
Game of Thrones	1300860	2014-06-29T13:41:30Z
Game of Thrones	8260261	2014-06-27T22:39:45Z
Game of Thrones	7183365	2014-06-27T20:44:59Z
Game of Thrones	204692	2014-06-24T01:15:53Z
Game of Thrones	8260261	2014-06-23T13:09:10Z
Game of Thrones	21495744	2014-06-23T12:56:58Z
Game of Thrones	141159	2014-06-22T22:36:53Z
Game of Thrones	8051815	2014-06-22T19:08:48Z
Game of Thrones	3610597	2014-06-22T18:22:43Z
Game of Thrones	14844121	2014-06-22T12:19:35Z
Game of Thrones	7328338	2014-06-21T05:30:36Z
Game of Thrones	359256	2014-06-20T22:18:14Z
Game of Thrones	359256	2014-06-20T22:16:40Z
Game of Thrones	359256	2014-06-20T22:14:58Z
Game of Thrones	434947	2014-06-20T20:11:04Z
Game of Thrones	6580572	2014-06-20T19:16:55Z
Game of Thrones	877242	2014-06-20T02:52:28Z
Game of Thrones	6580572	2014-06-19T19:39:18Z
Game of Thrones	8260261	2014-06-19T13:24:26Z
Game of Thrones	7611264	2014-06-19T11:07:53Z
Game of Thrones	8191355	2014-06-19T09:07:35Z
Game of Thrones	877242	2014-06-19T08:49:40Z
Game of Thrones	877242	2014-06-19T08:47:23Z
Game of Thrones	8260261	2014-06-18T21:08:03Z
Game of Thrones	4385147	2014-06-18T11:23:55Z
Game of Thrones	8220906	2014-06-17T22:06:48Z
Game of Thrones	8220906	2014-06-17T22:05:43Z
Game of Thrones	8260261	2014-06-17T21:11:53Z
Game of Thrones	4385147	2014-06-17T17:26:47Z
Game of Thrones	262194	2014-06-17T16:15:30Z
Game of Thrones	262194	2014-06-17T16:13:55Z
Game of Thrones	877242	2014-06-17T06:11:22Z
Game of Thrones	877242	2014-06-17T06:08:26Z
Game of Thrones	204692	2014-06-16T23:56:13Z
Game of Thrones	16072431	2014-06-16T07:23:48Z
Game of Thrones	8334148	2014-06-16T00:35:37Z
Game of Thrones	4385147	2014-06-15T18:13:38Z
Game of Thrones	4385147	2014-06-15T18:10:49Z
Game of Thrones	4385147	2014-06-15T13:36:40Z
Game of Thrones	4385147	2014-06-10T13:00:15Z
Game of Thrones	8229341	2014-06-10T12:15:33Z
Game of Thrones	8229341	2014-06-10T12:12:36Z
Game of Thrones	7183365	2014-06-10T09:18:41Z
Game of Thrones	232133	2014-06-09T17:48:03Z
Game of Thrones	8334148	2014-06-09T04:19:22Z
Game of Thrones	4385147	2014-06-07T09:59:31Z
Game of Thrones	4385147	2014-06-06T20:51:54Z
Game of Thrones	19575341	2014-06-06T18:58:18Z
Game of Thrones	14730724	2014-06-06T12:15:31Z
Game of Thrones	4385147	2014-06-06T00:54:34Z
Game of Thrones	4385147	2014-06-06T00:43:29Z
Game of Thrones	4385147	2014-06-06T00:41:39Z
Game of Thrones	4385147	2014-06-06T00:23:03Z
Game of Thrones	359256	2014-06-03T16:57:48Z
Game of Thrones	359256	2014-06-03T16:56:26Z
Game of Thrones	359256	2014-06-03T16:52:09Z
Game of Thrones	359256	2014-06-02T09:14:26Z
Game of Thrones	359256	2014-06-02T09:13:13Z
Game of Thrones	16479958	2014-06-02T07:17:48Z
Game of Thrones	1541026	2014-06-02T06:39:41Z
Game of Thrones	11291818	2014-06-02T05:31:54Z
Game of Thrones	8334148	2014-06-02T04:19:40Z
Game of Thrones	9591865	2014-06-02T03:34:59Z
Game of Thrones	9591865	2014-06-02T03:33:38Z
Game of Thrones	359256	2014-06-02T03:31:18Z
Game of Thrones	18562984	2014-06-02T00:57:43Z
Game of Thrones	15630315	2014-06-01T17:49:46Z
Game of Thrones	359256	2014-05-28T21:14:05Z
Game of Thrones	15730608	2014-05-28T20:45:23Z
Game of Thrones	10393856	2014-05-25T18:55:23Z
Game of Thrones	8334148	2014-05-19T04:12:45Z
Game of Thrones	12360729	2014-05-18T22:34:08Z
Game of Thrones	8260261	2014-05-17T13:17:23Z
Game of Thrones	8260261	2014-05-17T13:15:40Z
Game of Thrones	14844121	2014-05-17T12:40:35Z
Game of Thrones	13910957	2014-05-13T09:11:49Z
Game of Thrones	19611957	2014-05-12T20:26:50Z
Game of Thrones	735031	2014-05-12T12:25:56Z
Game of Thrones	735031	2014-05-12T12:24:57Z
Game of Thrones	4293477	2014-05-12T08:01:40Z
Game of Thrones	0	2014-05-12T07:24:04Z
Game of Thrones	141159	2014-05-12T04:47:37Z
Game of Thrones	20848921	2014-05-12T04:43:45Z
Game of Thrones	0	2014-05-12T03:10:00Z
Game of Thrones	0	2014-05-11T22:55:11Z
Game of Thrones	8260261	2014-05-11T19:51:41Z
Game of Thrones	0	2014-05-11T19:50:20Z
Game of Thrones	20355744	2014-05-11T18:44:15Z
Game of Thrones	2273576	2014-05-11T14:42:45Z
Game of Thrones	0	2014-05-11T14:41:03Z
Game of Thrones	2273576	2014-05-11T14:39:56Z
Game of Thrones	0	2014-05-11T14:39:13Z
Game of Thrones	2273576	2014-05-11T14:38:24Z
Game of Thrones	0	2014-05-11T14:37:42Z
Game of Thrones	2273576	2014-05-11T14:36:46Z
Game of Thrones	0	2014-05-11T14:36:15Z
Game of Thrones	0	2014-05-11T14:35:11Z
Game of Thrones	13286072	2014-05-11T14:31:52Z
Game of Thrones	0	2014-05-11T14:31:45Z
Game of Thrones	2273576	2014-05-11T14:28:11Z
Game of Thrones	0	2014-05-11T14:27:39Z
Game of Thrones	2273576	2014-05-11T14:22:55Z
Game of Thrones	0	2014-05-11T14:22:15Z
Game of Thrones	2273576	2014-05-11T14:18:06Z
Game of Thrones	0	2014-05-11T14:17:23Z
Game of Thrones	8260261	2014-05-11T14:13:41Z
Game of Thrones	0	2014-05-11T14:11:44Z
Game of Thrones	2017597	2014-05-11T14:06:31Z
Game of Thrones	0	2014-05-11T13:58:39Z
Game of Thrones	359256	2014-05-11T13:42:15Z
Game of Thrones	20957001	2014-05-11T13:29:30Z
Game of Thrones	8260261	2014-05-11T12:56:20Z
Game of Thrones	359256	2014-05-11T08:49:48Z
Game of Thrones	359256	2014-05-11T08:48:00Z
Game of Thrones	13467261	2014-05-09T09:39:52Z
Game of Thrones	20483999	2014-05-08T04:22:43Z
Game of Thrones	8260261	2014-05-07T19:09:57Z
Game of Thrones	20957001	2014-05-07T18:08:07Z
Game of Thrones	0	2014-05-07T17:26:21Z
Game of Thrones	19728381	2014-05-07T09:57:43Z
Game of Thrones	19728381	2014-05-07T09:49:19Z
Game of Thrones	359256	2014-05-06T17:24:08Z
Game of Thrones	4293477	2014-05-06T06:55:38Z
Game of Thrones	0	2014-05-06T06:46:53Z
Game of Thrones	11710129	2014-05-06T04:54:13Z
Game of Thrones	0	2014-05-06T04:53:35Z
Game of Thrones	14855375	2014-05-06T03:41:57Z
Game of Thrones	0	2014-05-06T03:40:16Z
Game of Thrones	1594127	2014-05-06T02:16:10Z
Game of Thrones	0	2014-05-06T02:15:48Z
Game of Thrones	8334148	2014-05-06T02:11:29Z
Game of Thrones	0	2014-05-06T02:10:57Z
Game of Thrones	8334148	2014-05-05T01:49:30Z
Game of Thrones	8334148	2014-05-04T20:30:49Z
Game of Thrones	0	2014-05-04T20:29:13Z
Game of Thrones	359256	2014-05-04T19:00:55Z
Game of Thrones	359256	2014-05-04T15:45:16Z
Game of Thrones	359256	2014-05-04T15:30:58Z
Game of Thrones	359256	2014-05-04T15:29:05Z
Game of Thrones	4293477	2014-05-04T15:01:56Z
Game of Thrones	141159	2014-05-04T13:14:06Z
Game of Thrones	359256	2014-05-04T12:11:40Z
Game of Thrones	0	2014-05-04T11:36:49Z
Game of Thrones	359256	2014-05-04T07:59:18Z
Game of Thrones	359256	2014-05-04T07:43:46Z
Game of Thrones	359256	2014-05-04T07:38:49Z
Game of Thrones	359256	2014-05-04T07:38:11Z
Game of Thrones	359256	2014-05-04T06:51:57Z
Game of Thrones	359256	2014-05-04T06:42:30Z
Game of Thrones	0	2014-05-04T06:30:42Z
Game of Thrones	8260261	2014-05-03T16:39:04Z
Game of Thrones	0	2014-05-03T16:34:02Z
Game of Thrones	160367	2014-05-03T16:12:41Z
Game of Thrones	0	2014-05-03T16:09:01Z
Game of Thrones	13286072	2014-05-03T16:08:01Z
Game of Thrones	0	2014-05-03T16:07:53Z
Game of Thrones	0	2014-05-03T16:07:04Z
Game of Thrones	21314070	2014-05-03T15:29:25Z
Game of Thrones	21314070	2014-05-03T15:25:13Z
Game of Thrones	19940685	2014-05-03T14:57:39Z
Game of Thrones	0	2014-05-03T14:55:19Z
Game of Thrones	1546009	2014-05-03T04:26:38Z
Game of Thrones	14855375	2014-05-02T22:41:11Z
Game of Thrones	0	2014-05-02T22:11:42Z
Game of Thrones	13286072	2014-05-01T18:19:09Z
Game of Thrones	0	2014-05-01T18:19:00Z
Game of Thrones	8334148	2014-05-01T17:00:54Z
Game of Thrones	0	2014-05-01T16:54:39Z
Game of Thrones	20611691	2014-04-30T19:01:47Z
Game of Thrones	359256	2014-04-30T10:52:56Z
Game of Thrones	359256	2014-04-30T10:50:16Z
Game of Thrones	0	2014-04-30T09:14:04Z
Game of Thrones	544955	2014-04-30T05:27:30Z
Game of Thrones	544955	2014-04-30T04:48:11Z
Game of Thrones	82432	2014-04-29T20:56:54Z
Game of Thrones	0	2014-04-29T20:56:34Z
Game of Thrones	13286072	2014-04-29T20:49:03Z
Game of Thrones	0	2014-04-29T20:48:54Z
Game of Thrones	434947	2014-04-29T18:29:15Z
Game of Thrones	0	2014-04-29T18:18:14Z
Game of Thrones	19965906	2014-04-29T11:22:00Z
Game of Thrones	0	2014-04-29T11:18:55Z
Game of Thrones	9560390	2014-04-29T09:41:00Z
Game of Thrones	0	2014-04-29T09:17:37Z
Game of Thrones	0	2014-04-29T09:14:04Z
Game of Thrones	8334148	2014-04-28T22:20:20Z
Game of Thrones	0	2014-04-28T21:59:08Z
Game of Thrones	0	2014-04-28T19:24:11Z
Game of Thrones	6870948	2014-04-28T19:18:58Z
Game of Thrones	8334148	2014-04-28T18:41:28Z
Game of Thrones	0	2014-04-28T18:39:40Z
Game of Thrones	8334148	2014-04-28T02:12:56Z
Game of Thrones	359256	2014-04-27T19:36:24Z
Game of Thrones	359256	2014-04-27T19:32:02Z
Game of Thrones	359256	2014-04-27T19:17:48Z
Game of Thrones	359256	2014-04-27T19:14:48Z
Game of Thrones	359256	2014-04-27T19:09:00Z
Game of Thrones	0	2014-04-27T16:21:56Z
Game of Thrones	0	2014-04-27T16:20:11Z
Game of Thrones	359256	2014-04-27T15:45:25Z
Game of Thrones	8260261	2014-04-25T17:43:01Z
Game of Thrones	0	2014-04-25T17:39:40Z
Game of Thrones	0	2014-04-24T06:55:05Z
Game of Thrones	14855375	2014-04-23T23:45:31Z
Game of Thrones	0	2014-04-23T23:39:25Z
Game of Thrones	0	2014-04-23T23:33:54Z
Game of Thrones	13511889	2014-04-23T18:59:28Z
Game of Thrones	7328338	2014-04-23T13:06:39Z
Game of Thrones	4293477	2014-04-23T10:07:07Z
Game of Thrones	1862829	2014-04-23T10:04:21Z
Game of Thrones	7328338	2014-04-23T09:53:10Z
Game of Thrones	0	2014-04-23T08:52:30Z
Game of Thrones	14855375	2014-04-23T04:51:16Z
Game of Thrones	0	2014-04-23T04:36:27Z
Game of Thrones	8334148	2014-04-23T00:15:13Z
Game of Thrones	18923445	2014-04-23T00:03:55Z
Game of Thrones	8334148	2014-04-22T23:47:32Z
Game of Thrones	18923445	2014-04-22T23:45:17Z
Game of Thrones	8260261	2014-04-22T22:51:49Z
Game of Thrones	0	2014-04-22T22:47:07Z
Game of Thrones	0	2014-04-22T22:45:11Z
Game of Thrones	0	2014-04-22T22:43:18Z
Game of Thrones	0	2014-04-22T22:40:59Z
Game of Thrones	0	2014-04-22T22:32:13Z
Game of Thrones	0	2014-04-22T22:22:24Z
Game of Thrones	8334148	2014-04-22T16:30:25Z
Game of Thrones	0	2014-04-22T16:15:39Z
Game of Thrones	0	2014-04-22T16:14:14Z
Game of Thrones	13286072	2014-04-22T12:12:27Z
Game of Thrones	0	2014-04-22T12:12:18Z
Game of Thrones	0	2014-04-22T12:10:31Z
Game of Thrones	0	2014-04-22T12:09:50Z
Game of Thrones	0	2014-04-22T10:19:56Z
Game of Thrones	17051058	2014-04-21T22:16:50Z
Game of Thrones	0	2014-04-21T22:16:06Z
Game of Thrones	8260261	2014-04-21T21:55:16Z
Game of Thrones	21237875	2014-04-21T21:54:35Z
Game of Thrones	1435500	2014-04-21T21:51:25Z
Game of Thrones	21237875	2014-04-21T21:49:46Z
Game of Thrones	359256	2014-04-21T20:43:26Z
Game of Thrones	359256	2014-04-21T20:40:43Z
Game of Thrones	13975403	2014-04-21T11:04:53Z
Game of Thrones	0	2014-04-21T11:02:42Z
Game of Thrones	359256	2014-04-21T10:59:58Z
Game of Thrones	359256	2014-04-21T08:55:25Z
Game of Thrones	359256	2014-04-21T08:52:30Z
Game of Thrones	8334148	2014-04-21T04:40:05Z
Game of Thrones	0	2014-04-21T03:15:46Z
Game of Thrones	8334148	2014-04-21T01:48:37Z
Game of Thrones	13286072	2014-04-21T01:22:47Z
Game of Thrones	0	2014-04-21T01:22:37Z
Game of Thrones	4358889	2014-04-19T23:24:33Z
Game of Thrones	0	2014-04-19T23:08:41Z
Game of Thrones	8334148	2014-04-19T20:29:59Z
Game of Thrones	0	2014-04-19T20:27:17Z
Game of Thrones	403690	2014-04-19T20:21:36Z
Game of Thrones	0	2014-04-19T20:21:00Z
Game of Thrones	359256	2014-04-19T18:59:29Z
Game of Thrones	0	2014-04-19T18:51:39Z
Game of Thrones	0	2014-04-19T13:44:49Z
Game of Thrones	0	2014-04-19T12:58:11Z
Game of Thrones	0	2014-04-19T01:59:02Z
Game of Thrones	14855375	2014-04-19T00:25:35Z
Game of Thrones	0	2014-04-19T00:21:17Z
Game of Thrones	8260261	2014-04-18T21:36:10Z
Game of Thrones	0	2014-04-18T21:35:26Z
Game of Thrones	14855375	2014-04-18T14:39:22Z
Game of Thrones	13286072	2014-04-18T04:07:09Z
Game of Thrones	0	2014-04-18T04:07:01Z
Game of Thrones	8260261	2014-04-17T20:45:52Z
Game of Thrones	14604687	2014-04-17T20:24:09Z
Game of Thrones	0	2014-04-17T08:40:31Z
Game of Thrones	0	2014-04-17T05:45:12Z
Game of Thrones	0	2014-04-16T22:15:27Z
Game of Thrones	359256	2014-04-16T20:27:47Z
Game of Thrones	359256	2014-04-16T20:25:18Z
Game of Thrones	359256	2014-04-16T20:15:53Z
Game of Thrones	359256	2014-04-16T20:14:55Z
Game of Thrones	359256	2014-04-16T17:25:42Z
Game of Thrones	0	2014-04-16T12:01:46Z
Game of Thrones	0	2014-04-16T11:50:54Z
Game of Thrones	8260261	2014-04-15T19:45:05Z
Game of Thrones	359256	2014-04-15T18:33:46Z
Game of Thrones	359256	2014-04-15T18:32:33Z
Game of Thrones	359256	2014-04-15T18:20:14Z
Game of Thrones	13286072	2014-04-15T17:16:50Z
Game of Thrones	0	2014-04-15T17:16:40Z
Game of Thrones	8260261	2014-04-15T14:44:45Z
Game of Thrones	21118667	2014-04-15T07:22:52Z
Game of Thrones	21118667	2014-04-15T07:18:01Z
Game of Thrones	0	2014-04-15T04:49:35Z
Game of Thrones	0	2014-04-15T00:59:34Z
Game of Thrones	0	2014-04-14T23:46:26Z
Game of Thrones	0	2014-04-14T22:09:26Z
Game of Thrones	8260261	2014-04-14T16:56:24Z
Game of Thrones	0	2014-04-14T16:55:29Z
Game of Thrones	14488899	2014-04-14T14:00:52Z
Game of Thrones	0	2014-04-14T13:24:03Z
Game of Thrones	359256	2014-04-14T11:36:59Z
Game of Thrones	10996774	2014-04-14T09:06:17Z
Game of Thrones	359256	2014-04-14T08:39:08Z
Game of Thrones	182902	2014-04-14T06:51:47Z
Game of Thrones	275202	2014-04-14T02:09:06Z
Game of Thrones	8334148	2014-04-14T01:39:45Z
Game of Thrones	16735789	2014-04-11T18:09:56Z
Game of Thrones	13821812	2014-04-09T17:03:48Z
Game of Thrones	8260261	2014-04-09T13:24:05Z
Game of Thrones	20671508	2014-04-09T13:06:20Z
Game of Thrones	3241905	2014-04-09T09:57:08Z
Game of Thrones	7611264	2014-04-08T19:51:25Z
Game of Thrones	359256	2014-04-08T19:33:14Z
Game of Thrones	8334148	2014-04-08T19:29:26Z
Game of Thrones	8334148	2014-04-08T19:23:49Z
Game of Thrones	17185887	2014-04-08T12:15:07Z
Game of Thrones	359256	2014-04-08T09:34:50Z
Game of Thrones	359256	2014-04-08T09:34:06Z
Game of Thrones	1541026	2014-04-07T23:21:51Z
Game of Thrones	11390263	2014-04-07T17:01:09Z
Game of Thrones	7264712	2014-04-07T13:22:04Z
Game of Thrones	8260261	2014-04-07T12:59:15Z
Game of Thrones	9336033	2014-04-07T12:25:18Z
Game of Thrones	13478039	2014-04-07T06:57:43Z
Game of Thrones	0	2014-04-07T05:38:59Z
Game of Thrones	8334148	2014-04-07T01:13:15Z
Game of Thrones	6099622	2014-04-07T00:22:47Z
Game of Thrones	8334148	2014-04-07T00:15:31Z
Game of Thrones	0	2014-04-07T00:13:18Z
Game of Thrones	8260261	2014-04-06T21:57:23Z
Game of Thrones	8260261	2014-04-06T21:55:35Z
Game of Thrones	91088	2014-04-06T19:31:35Z
Game of Thrones	700244	2014-04-06T18:28:51Z
Game of Thrones	0	2014-04-06T18:27:30Z
Game of Thrones	359256	2014-04-06T17:15:07Z
Game of Thrones	359256	2014-04-06T17:09:48Z
Game of Thrones	359256	2014-04-06T16:14:14Z
Game of Thrones	8260261	2014-04-06T12:58:10Z
Game of Thrones	0	2014-04-06T07:55:01Z
Game of Thrones	8334148	2014-04-04T20:17:13Z
Game of Thrones	0	2014-04-04T20:15:17Z
Game of Thrones	376014	2014-04-04T02:28:05Z
Game of Thrones	18840664	2014-04-04T00:21:59Z
Game of Thrones	0	2014-04-04T00:20:11Z
Game of Thrones	20800274	2014-04-03T20:26:48Z
Game of Thrones	0	2014-04-03T20:26:33Z
Game of Thrones	13286072	2014-04-03T20:25:15Z
Game of Thrones	0	2014-04-03T20:25:08Z
Game of Thrones	8260261	2014-04-03T14:01:42Z
Game of Thrones	0	2014-04-03T13:43:52Z
Game of Thrones	0	2014-04-03T13:43:05Z
Game of Thrones	0	2014-04-03T13:41:31Z
Game of Thrones	295080	2014-04-03T04:05:57Z
Game of Thrones	0	2014-04-03T03:56:50Z
Game of Thrones	13286072	2014-04-03T03:53:43Z
Game of Thrones	0	2014-04-03T03:53:34Z
Game of Thrones	0	2014-04-02T21:38:31Z
Game of Thrones	0	2014-04-01T21:06:48Z
Game of Thrones	19291767	2014-04-01T20:49:50Z
Game of Thrones	0	2014-03-31T21:12:45Z
Game of Thrones	0	2014-03-31T21:11:59Z
Game of Thrones	8260261	2014-03-31T20:53:57Z
Game of Thrones	8334148	2014-03-31T19:34:45Z
Game of Thrones	0	2014-03-31T19:32:34Z
Game of Thrones	0	2014-03-31T19:24:49Z
Game of Thrones	21080347	2014-03-29T12:36:39Z
Game of Thrones	0	2014-03-29T05:48:30Z
Game of Thrones	8334148	2014-03-28T17:26:09Z
Game of Thrones	0	2014-03-28T17:23:45Z
Game of Thrones	8334148	2014-03-27T15:34:41Z
Game of Thrones	0	2014-03-27T15:33:48Z
Game of Thrones	13286072	2014-03-27T00:27:19Z
Game of Thrones	21063338	2014-03-27T00:27:10Z
Game of Thrones	7852030	2014-03-26T08:40:02Z
Game of Thrones	0	2014-03-26T08:39:11Z
Game of Thrones	13286072	2014-03-26T08:38:56Z
Game of Thrones	0	2014-03-26T08:38:49Z
Game of Thrones	8334148	2014-03-26T01:29:02Z
Game of Thrones	0	2014-03-26T01:03:19Z
Game of Thrones	13286072	2014-03-25T13:38:11Z
Game of Thrones	21039329	2014-03-25T13:37:56Z
Game of Thrones	0	2014-03-24T15:20:55Z
Game of Thrones	0	2014-03-24T15:19:01Z
Game of Thrones	359256	2014-03-22T21:11:05Z
Game of Thrones	359256	2014-03-22T21:07:46Z
Game of Thrones	8260261	2014-03-22T21:00:55Z
Game of Thrones	8260261	2014-03-22T21:00:01Z
Game of Thrones	8260261	2014-03-22T20:57:26Z
Game of Thrones	359256	2014-03-22T20:55:20Z
Game of Thrones	359256	2014-03-22T20:44:12Z
Game of Thrones	142597	2014-03-22T15:28:34Z
Game of Thrones	0	2014-03-22T04:57:48Z
Game of Thrones	13191867	2014-03-22T01:14:23Z
Game of Thrones	0	2014-03-21T21:08:29Z
Game of Thrones	0	2014-03-21T21:06:50Z
Game of Thrones	8334148	2014-03-21T04:39:37Z
